year;fishing_area;species_code;species;common_name;ICES_stock_code;landings
2017;27.7.e;RJC;Raja clavata;Thornback ray;rjc.27.7e;5.45628
2017;27.7.e;RJC;Raja clavata;Thornback ray;rjc.27.7e;11.58916
2017;27.7.e;RJC;Raja clavata;Thornback ray;rjc.27.7e;2.48335
2017;27.7.e;RJC;Raja clavata;Thornback ray;rjc.27.7e;0.09807
2017;27.7.e;RJC;Raja clavata;Thornback ray;rjc.27.7e;11.0758
2017;27.7.e;RJE;Raja microocellata;Small-eyed ray;rje.27.7de;2.24971
2017;27.7.e;RJE;Raja microocellata;Small-eyed ray;rje.27.7de;0.02
2017;27.7.e;RJE;Raja microocellata;Small-eyed ray;rje.27.7de;0.02599
2017;27.7.e;RJE;Raja microocellata;Small-eyed ray;rje.27.7de;0.23365
2017;27.7.e;RJF;Leucoraja fullonica;Shagreen ray;rjf.27.67;0.91895
2017;27.7.e;RJF;Leucoraja fullonica;Shagreen ray;rjf.27.67;0.00158
2017;27.7.e;RJF;Leucoraja fullonica;Shagreen ray;rjf.27.67;0.03914
2017;27.7.e;RJF;Leucoraja fullonica;Shagreen ray;rjf.27.67;0.48135
2017;27.7.e;RJH;Raja brachyura;Blonde ray;rjh.27.7e;85.48612
2017;27.7.e;RJH;Raja brachyura;Blonde ray;rjh.27.7e;2.45761
2017;27.7.e;RJH;Raja brachyura;Blonde ray;rjh.27.7e;3.44894
2017;27.7.e;RJH;Raja brachyura;Blonde ray;rjh.27.7e;6.8856
2017;27.7.e;RJH;Raja brachyura;Blonde ray;rjh.27.7e;1.3963
2017;27.7.e;RJH;Raja brachyura;Blonde ray;rjh.27.7e;0.07495
2017;27.7.e;RJH;Raja brachyura;Blonde ray;rjh.27.7e;141.9052
2017;27.7.e;RJI;Raja microocellata;Small-eyed ray;rje.27.7de;0.446
2017;27.7.e;RJI;Raja microocellata;Small-eyed ray;rje.27.7de;0.00156
2017;27.7.e;RJI;Raja microocellata;Small-eyed ray;rje.27.7de;0.09765
2017;27.7.e;RJI;Raja microocellata;Small-eyed ray;rje.27.7de;1.37298
2017;27.7.e;RJN;Leucoraja naevus;Cuckoo ray;rjn.27.678abd;168.1462
2017;27.7.e;RJN;Leucoraja naevus;Cuckoo ray;rjn.27.678abd;0.0148
2017;27.7.e;RJN;Leucoraja naevus;Cuckoo ray;rjn.27.678abd;0.0154
2017;27.7.e;RJN;Leucoraja naevus;Cuckoo ray;rjn.27.678abd;0.0076
2017;27.7.e;RJN;Leucoraja naevus;Cuckoo ray;rjn.27.678abd;3.01288
2017;27.7.e;RJN;Leucoraja naevus;Cuckoo ray;rjn.27.678abd;0.06663
2017;27.7.e;RJN;Leucoraja naevus;Cuckoo ray;rjn.27.678abd;39.39899
2017;27.7.e;RJO;Rajiformes;Skates;raj.27.67a-ce-k;0.0056
2017;27.7.e;RJU;Raja undulata;Undulate ray;rju.27.7de;43.65448
2017;27.7.e;RJU;Raja undulata;Undulate ray;rju.27.7de;1.48659
2017;27.7.e;RJU;Raja undulata;Undulate ray;rju.27.7de;2.52547
2017;27.7.e;RJU;Raja undulata;Undulate ray;rju.27.7de;1.38886
2017;27.7.e;RJU;Raja undulata;Undulate ray;rju.27.7de;15.76142
2017;27.7.f;RAJ;Rajiformes;Skates;raj.27.67a-ce-k;0.18772
2017;27.7.f;RJC;Raja clavata;Thornback ray;rjc.27.7afg;9.10563
2017;27.7.f;RJC;Raja clavata;Thornback ray;rjc.27.7afg;0.22179
2017;27.7.f;RJE;Raja microocellata;Small-eyed ray;rje.27.7fg;7.66333
2017;27.7.f;RJF;Leucoraja fullonica;Shagreen ray;rjf.27.67;0.29897
2017;27.7.f;RJH;Raja brachyura;Blonde ray;rjh.27.7afg;71.43165
2017;27.7.f;RJH;Raja brachyura;Blonde ray;rjh.27.7afg;0.01145
2017;27.7.f;RJI;Rajiformes;Skates;raj.27.67a-ce-k;0.00223
2017;27.7.f;RJN;Leucoraja naevus;Cuckoo ray;rjn.27.678abd;22.74895
2017;27.7.f;RJN;Leucoraja naevus;Cuckoo ray;rjn.27.678abd;2.42727
2017;27.7.g;RAJ;Rajiformes;Skates;raj.27.67a-ce-k;1.35519
2017;27.7.g;RJC;Raja clavata;Thornback ray;rjc.27.7afg;137.58612
2017;27.7.g;RJC;Raja clavata;Thornback ray;rjc.27.7afg;0.08799
2017;27.7.g;RJC;Raja clavata;Thornback ray;rjc.27.7afg;0.1858
2017;27.7.g;RJC;Raja clavata;Thornback ray;rjc.27.7afg;0.05017
2017;27.7.g;RJE;Raja microocellata;Small-eyed ray;rje.27.7fg;47.94656
2017;27.7.g;RJF;Leucoraja fullonica;Shagreen ray;rjf.27.67;7.96443
2017;27.7.g;RJF;Leucoraja fullonica;Shagreen ray;rjf.27.67;0.02709
2017;27.7.g;RJH;Raja brachyura;Blonde ray;rjh.27.7afg;185.3794
2017;27.7.g;RJH;Raja brachyura;Blonde ray;rjh.27.7afg;0.04953
2017;27.7.g;RJI;Leucoraja fullonica;Shagreen ray;rjf.27.67;1.35979
2017;27.7.g;RJI;Leucoraja fullonica;Shagreen ray;rjf.27.67;0.00551
2017;27.7.g;RJN;Leucoraja naevus;Cuckoo ray;rjn.27.678abd;49.61596
2017;27.7.g;RJN;Leucoraja naevus;Cuckoo ray;rjn.27.678abd;0.7452
2017;27.7.g;RJN;Leucoraja naevus;Cuckoo ray;rjn.27.678abd;0.03297
2017;27.7.g;RJN;Leucoraja naevus;Cuckoo ray;rjn.27.678abd;0.35882
2017;27.7.g;RJO;Rajiformes;Skates;raj.27.67a-ce-k;0.74651
2017;27.7.g;RJO;Rajiformes;Skates;raj.27.67a-ce-k;0.04937
2017;27.7.h;RAJ;Rajiformes;Skates;raj.27.67a-ce-k;2.40808
2017;27.7.h;RAJ;Rajiformes;Skates;raj.27.67a-ce-k;0.09866
2017;27.7.h;RJC;Raja clavata;Skates;raj.27.67a-ce-k;2.82517
2017;27.7.h;RJC;Raja clavata;Skates;raj.27.67a-ce-k;0.01876
2017;27.7.h;RJC;Raja clavata;Skates;raj.27.67a-ce-k;4.06128
2017;27.7.h;RJC;Raja clavata;Skates;raj.27.67a-ce-k;0.00329
2017;27.7.h;RJC;Raja clavata;Skates;raj.27.67a-ce-k;0.19984
2017;27.7.h;RJE;Raja microocellata;Skates;raj.27.67a-ce-k;0.36197
2017;27.7.h;RJE;Raja microocellata;Skates;raj.27.67a-ce-k;1.08349
2017;27.7.h;RJF;Leucoraja fullonica;Shagreen ray;rjf.27.67;69.09464
2017;27.7.h;RJF;Leucoraja fullonica;Shagreen ray;rjf.27.67;0.01412
2017;27.7.h;RJF;Leucoraja fullonica;Shagreen ray;rjf.27.67;0.59682
2017;27.7.h;RJF;Leucoraja fullonica;Shagreen ray;rjf.27.67;8.8181
2017;27.7.h;RJH;Raja brachyura;Skates;raj.27.67a-ce-k;15.32944
2017;27.7.h;RJH;Raja brachyura;Skates;raj.27.67a-ce-k;0.33602
2017;27.7.h;RJH;Raja brachyura;Skates;raj.27.67a-ce-k;0.00791
2017;27.7.h;RJH;Raja brachyura;Skates;raj.27.67a-ce-k;24.17291
2017;27.7.h;RJH;Raja brachyura;Skates;raj.27.67a-ce-k;0.04243
2017;27.7.h;RJH;Raja brachyura;Skates;raj.27.67a-ce-k;20.41388
2017;27.7.h;RJI;Leucoraja circularis;Sandy ray;rji.27.67;8.78087
2017;27.7.h;RJI;Leucoraja circularis;Sandy ray;rji.27.67;0.00303
2017;27.7.h;RJI;Leucoraja circularis;Sandy ray;rji.27.67;0.99307
2017;27.7.h;RJM;Raja montagui;Skates;raj.27.67a-ce-k;26.29304
2017;27.7.h;RJM;Raja montagui;Skates;raj.27.67a-ce-k;0.106
2017;27.7.h;RJM;Raja montagui;Skates;raj.27.67a-ce-k;0.0219
2017;27.7.h;RJM;Raja montagui;Skates;raj.27.67a-ce-k;4.45475
2017;27.7.h;RJM;Raja montagui;Skates;raj.27.67a-ce-k;0.03425
2017;27.7.h;RJM;Raja montagui;Skates;raj.27.67a-ce-k;24.02262
2017;27.7.h;RJN;Leucoraja naevus;Cuckoo ray;rjn.27.678abd;845.2487
2017;27.7.h;RJN;Leucoraja naevus;Cuckoo ray;rjn.27.678abd;0.01243
2017;27.7.h;RJN;Leucoraja naevus;Cuckoo ray;rjn.27.678abd;0.0021
2017;27.7.h;RJN;Leucoraja naevus;Cuckoo ray;rjn.27.678abd;5.97962
2017;27.7.h;RJN;Leucoraja naevus;Cuckoo ray;rjn.27.678abd;0.02831
2017;27.7.h;RJN;Leucoraja naevus;Cuckoo ray;rjn.27.678abd;42.6481
2017;27.7.h;RJO;Dipturus spp;Skates;rjb.27.67a-ce-k;1.93496
2017;27.7.h;RJO;Dipturus spp;Skates;rjb.27.67a-ce-k;0.14638
2017;27.7.j;RAJ;Rajiformes;Skates;raj.27.67a-ce-k;13.35854
2017;27.7.j;RAJ;Rajiformes;Skates;raj.27.67a-ce-k;0.01175
2017;27.7.j;RAJ;Rajiformes;Skates;raj.27.67a-ce-k;0.00858
2017;27.7.j;RJC;Raja clavata;Skates;raj.27.67a-ce-k;5.99334
2017;27.7.j;RJC;Raja clavata;Skates;raj.27.67a-ce-k;0.00406
2017;27.7.j;RJC;Raja clavata;Skates;raj.27.67a-ce-k;0.95503
2017;27.7.j;RJC;Raja clavata;Skates;raj.27.67a-ce-k;0.08406
2017;27.7.j;RJE;Raja microocellata;Skates;raj.27.67a-ce-k;0.00728
2017;27.7.j;RJF;Leucoraja fullonica;Shagreen ray;rjf.27.67;30.70408
2017;27.7.j;RJH;Raja brachyura;Skates;raj.27.67a-ce-k;0.05965
2017;27.7.j;RJH;Raja brachyura;Skates;raj.27.67a-ce-k;0.00204
2017;27.7.j;RJH;Raja brachyura;Skates;raj.27.67a-ce-k;0.03647
2017;27.7.j;RJH;Raja brachyura;Skates;raj.27.67a-ce-k;1.15619
2017;27.7.j;RJI;Leucoraja circularis;Sandy ray;rji.27.67;18.31322
2017;27.7.j;RJM;Raja montagui;Spotted ray;rjm.27.67bj;3.03112
2017;27.7.j;RJM;Raja montagui;Spotted ray;rjm.27.67bj;0.00294
2017;27.7.j;RJM;Raja montagui;Spotted ray;rjm.27.67bj;0.01854
2017;27.7.j;RJN;Leucoraja naevus;Cuckoo ray;rjn.27.678abd;174.8074
2017;27.7.j;RJN;Leucoraja naevus;Cuckoo ray;rjn.27.678abd;0.00542
2017;27.7.j;RJO;Dipturus spp;Skates;rjb.27.67a-ce-k;5.19583
2017;27.7.j;RJO;Dipturus spp;Skates;rjb.27.67a-ce-k;2.12037
2017;27.7.k;RAJ;Rajiformes;Skates;raj.27.67a-ce-k;0.03751
2017;27.7.k;RJC;Raja clavata;Skates;raj.27.67a-ce-k;0.09706
2017;27.7.k;RJC;Raja clavata;Skates;raj.27.67a-ce-k;0.00028
2017;27.7.k;RJF;Leucoraja fullonica;Shagreen ray;rjf.27.67;0.0445
2017;27.7.k;RJH;Raja brachyura;Skates;raj.27.67a-ce-k;0.03368
2017;27.7.k;RJI;Leucoraja circularis;Sandy ray;rji.27.67;0.01317
2017;27.7.k;RJM;Raja montagui;Skates;raj.27.67a-ce-k;0.14107
2017;27.7.k;RJM;Raja montagui;Skates;raj.27.67a-ce-k;0.03978
2017;27.7.k;RJN;Leucoraja naevus;Cuckoo ray;rjn.27.678abd;0.16404
2017;27.7.k;RJO;Dipturus spp;Skates;rjb.27.67a-ce-k;0.22192
2017;27.7.k;RJO;Dipturus spp;Skates;rjb.27.67a-ce-k;0.12967
2017;27.8.a;RAJ;Rajiformes;Blonde ray;raj.27.89a;1.44514
2017;27.8.a;RAJ;Rajiformes;Blonde ray;raj.27.89a;0.0114
2017;27.8.a;RAJ;Rajiformes;Blonde ray;raj.27.89a;0.0026
2017;27.8.a;RAJ;Rajiformes;Blonde ray;raj.27.89a;0.58388
2017;27.8.a;RAJ;Rajiformes;Blonde ray;raj.27.89a;0.22335
2017;27.8.a;RAJ;Rajiformes;Blonde ray;raj.27.89a;0.00089
2017;27.8.a;RAJ;Rajiformes;Blonde ray;raj.27.89a;1.70204
2017;27.8.a;RJC;Raja clavata;Thornback ray;rjc.27.8;95.39301
2017;27.8.a;RJC;Raja clavata;Thornback ray;rjc.27.8;0.38349
2017;27.8.a;RJC;Raja clavata;Thornback ray;rjc.27.8;0.36523
2017;27.8.a;RJC;Raja clavata;Thornback ray;rjc.27.8;4.52953
2017;27.8.a;RJC;Raja clavata;Thornback ray;rjc.27.8;0.11883
2017;27.8.a;RJC;Raja clavata;Thornback ray;rjc.27.8;0.26842
2017;27.8.a;RJC;Raja clavata;Thornback ray;rjc.27.8;15.64937
2017;27.8.a;RJE;Raja microocellata;Blonde ray;raj.27.89a;12.47824
2017;27.8.a;RJE;Raja microocellata;Blonde ray;raj.27.89a;0.29141
2017;27.8.a;RJE;Raja microocellata;Blonde ray;raj.27.89a;0.00626
2017;27.8.a;RJE;Raja microocellata;Blonde ray;raj.27.89a;1.15178
2017;27.8.a;RJE;Raja microocellata;Blonde ray;raj.27.89a;3.02262
2017;27.8.a;RJE;Raja microocellata;Blonde ray;raj.27.89a;0.72543
2017;27.8.a;RJE;Raja microocellata;Blonde ray;raj.27.89a;6.13614
2017;27.8.a;RJF;Leucoraja fullonica;Blonde ray;raj.27.89a;1.16812
2017;27.8.a;RJF;Leucoraja fullonica;Blonde ray;raj.27.89a;0.29122
2017;27.8.a;RJF;Leucoraja fullonica;Blonde ray;raj.27.89a;20.87314
2017;27.8.a;RJF;Leucoraja fullonica;Blonde ray;raj.27.89a;0.00746
2017;27.8.a;RJF;Leucoraja fullonica;Blonde ray;raj.27.89a;2.37124
2017;27.8.a;RJH;Raja brachyura;Blonde ray;raj.27.89a;34.30512
2017;27.8.a;RJH;Raja brachyura;Blonde ray;raj.27.89a;1.0931
2017;27.8.a;RJH;Raja brachyura;Blonde ray;raj.27.89a;0.06146
2017;27.8.a;RJH;Raja brachyura;Blonde ray;raj.27.89a;7.17856
2017;27.8.a;RJH;Raja brachyura;Blonde ray;raj.27.89a;13.79928
2017;27.8.a;RJH;Raja brachyura;Blonde ray;raj.27.89a;4.37087
2017;27.8.a;RJH;Raja brachyura;Blonde ray;raj.27.89a;81.25144
2017;27.8.a;RJI;Raja microocellata;Blonde ray;raj.27.89a;2.44658
2017;27.8.a;RJI;Raja microocellata;Blonde ray;raj.27.89a;0.0014
2017;27.8.a;RJI;Raja microocellata;Blonde ray;raj.27.89a;0.31885
2017;27.8.a;RJI;Raja microocellata;Blonde ray;raj.27.89a;5.38662
2017;27.8.a;RJI;Raja microocellata;Blonde ray;raj.27.89a;0.34476
2017;27.8.a;RJI;Raja microocellata;Blonde ray;raj.27.89a;4.6678
2017;27.8.a;RJM;Raja montagui;Spotted ray;rjm.27.8;19.0477
2017;27.8.a;RJM;Raja montagui;Spotted ray;rjm.27.8;0.55619
2017;27.8.a;RJM;Raja montagui;Spotted ray;rjm.27.8;0.22564
2017;27.8.a;RJM;Raja montagui;Spotted ray;rjm.27.8;7.18195
2017;27.8.a;RJM;Raja montagui;Spotted ray;rjm.27.8;0.41857
2017;27.8.a;RJM;Raja montagui;Spotted ray;rjm.27.8;2.64181
2017;27.8.a;RJM;Raja montagui;Spotted ray;rjm.27.8;121.0066
2017;27.8.a;RJN;Leucoraja naevus;Cuckoo ray;rjn.27.678abd;653.4018
2017;27.8.a;RJN;Leucoraja naevus;Cuckoo ray;rjn.27.678abd;0.05045
2017;27.8.a;RJN;Leucoraja naevus;Cuckoo ray;rjn.27.678abd;0.4295
2017;27.8.a;RJN;Leucoraja naevus;Cuckoo ray;rjn.27.678abd;3.44056
2017;27.8.a;RJN;Leucoraja naevus;Cuckoo ray;rjn.27.678abd;16.29125
2017;27.8.a;RJO;Dipturus oxyrinchus;Blonde ray;raj.27.89a;0.01487
2017;27.8.a;RJO;Dipturus oxyrinchus;Blonde ray;raj.27.89a;0.13436
2017;27.8.a;RJO;Dipturus oxyrinchus;Blonde ray;raj.27.89a;0.01243
2017;27.8.a;RJU;Raja undulata;Undulate ray;rju.27.8ab;3.40712
2017;27.8.a;RJU;Raja undulata;Undulate ray;rju.27.8ab;0.17136
2017;27.8.a;RJU;Raja undulata;Undulate ray;rju.27.8ab;2.90769
2017;27.8.a;RJU;Raja undulata;Undulate ray;rju.27.8ab;9.08626
2017;27.8.a;SRX;Rajiformes;Blonde ray;raj.27.89a;0.0113
2017;27.8.b;RAJ;Rajiformes;Blonde ray;raj.27.89a;7.00128
2017;27.8.b;RAJ;Rajiformes;Blonde ray;raj.27.89a;0.00848
2017;27.8.b;RAJ;Rajiformes;Blonde ray;raj.27.89a;0.00622
2017;27.8.b;RAJ;Rajiformes;Blonde ray;raj.27.89a;1.5374
2017;27.8.b;RAJ;Rajiformes;Blonde ray;raj.27.89a;0.20368
2017;27.8.b;RAJ;Rajiformes;Blonde ray;raj.27.89a;3.10091
2017;27.8.b;RJC;Raja clavata;Thornback ray;rjc.27.8;44.63822
2017;27.8.b;RJC;Raja clavata;Thornback ray;rjc.27.8;0.02407
2017;27.8.b;RJC;Raja clavata;Thornback ray;rjc.27.8;0.08052
2017;27.8.b;RJC;Raja clavata;Thornback ray;rjc.27.8;10.28101
2017;27.8.b;RJC;Raja clavata;Thornback ray;rjc.27.8;0.16714
2017;27.8.b;RJC;Raja clavata;Thornback ray;rjc.27.8;0.55316
2017;27.8.b;RJC;Raja clavata;Thornback ray;rjc.27.8;18.12477
2017;27.8.b;RJE;Raja microocellata;Blonde ray;raj.27.89a;3.31811
2017;27.8.b;RJE;Raja microocellata;Blonde ray;raj.27.89a;0.04362
2017;27.8.b;RJE;Raja microocellata;Blonde ray;raj.27.89a;3.47819
2017;27.8.b;RJE;Raja microocellata;Blonde ray;raj.27.89a;0.37816
2017;27.8.b;RJE;Raja microocellata;Blonde ray;raj.27.89a;0.00522
2017;27.8.b;RJE;Raja microocellata;Blonde ray;raj.27.89a;6.98355
2017;27.8.b;RJF;Leucoraja fullonica;Blonde ray;raj.27.89a;0.05265
2017;27.8.b;RJF;Leucoraja fullonica;Blonde ray;raj.27.89a;0.00118
2017;27.8.b;RJF;Leucoraja fullonica;Blonde ray;raj.27.89a;0.44743
2017;27.8.b;RJH;Raja brachyura;Blonde ray;raj.27.89a;0.67897
2017;27.8.b;RJH;Raja brachyura;Blonde ray;raj.27.89a;0.01684
2017;27.8.b;RJH;Raja brachyura;Blonde ray;raj.27.89a;0.14361
2017;27.8.b;RJH;Raja brachyura;Blonde ray;raj.27.89a;0.1161
2017;27.8.b;RJH;Raja brachyura;Blonde ray;raj.27.89a;0.68291
2017;27.8.b;RJI;Raja microocellata;Blonde ray;raj.27.89a;0.02135
2017;27.8.b;RJI;Raja microocellata;Blonde ray;raj.27.89a;0.40675
2017;27.8.b;RJI;Raja microocellata;Blonde ray;raj.27.89a;0.01177
2017;27.8.b;RJI;Raja microocellata;Blonde ray;raj.27.89a;2.26511
2017;27.8.b;RJM;Raja montagui;Spotted ray;rjm.27.8;0.89269
2017;27.8.b;RJM;Raja montagui;Spotted ray;rjm.27.8;0.05465
2017;27.8.b;RJM;Raja montagui;Spotted ray;rjm.27.8;0.28168
2017;27.8.b;RJM;Raja montagui;Spotted ray;rjm.27.8;0.01649
2017;27.8.b;RJM;Raja montagui;Spotted ray;rjm.27.8;0.4107
2017;27.8.b;RJN;Leucoraja naevus;Cuckoo ray;rjn.27.678abd;37.92935
2017;27.8.b;RJN;Leucoraja naevus;Cuckoo ray;rjn.27.678abd;0.03254
2017;27.8.b;RJN;Leucoraja naevus;Cuckoo ray;rjn.27.678abd;0.00146
2017;27.8.b;RJN;Leucoraja naevus;Cuckoo ray;rjn.27.678abd;0.63829
2017;27.8.b;RJN;Leucoraja naevus;Cuckoo ray;rjn.27.678abd;5.70905
2017;27.8.b;RJO;Dipturus oxyrinchus;Blonde ray;raj.27.89a;0.00086
2017;27.8.b;RJU;Raja undulata;Undulate ray;rju.27.8ab;0.08918
2017;27.8.b;RJU;Raja undulata;Undulate ray;rju.27.8ab;3.30089
2017;27.8.b;RJU;Raja undulata;Undulate ray;rju.27.8ab;0.00129
2017;27.8.b;RJU;Raja undulata;Undulate ray;rju.27.8ab;2.77487
2017;27.8.c;RAJ;Rajiformes;Blonde ray;raj.27.89a;0.00097
2017;27.8.c;RAJ;Rajiformes;Blonde ray;raj.27.89a;0.02881
2017;27.8.c;RJC;Raja clavata;Thornback ray;rjc.27.8;0.00141
2017;27.8.c;RJC;Raja clavata;Thornback ray;rjc.27.8;0.04896
2017;27.8.c;RJF;Leucoraja fullonica;Blonde ray;raj.27.89a;0.02374
2017;27.8.c;RJN;Leucoraja naevus;Cuckoo ray;rjn.27.8c;0.17093
2017;27.8.d;RAJ;Rajiformes;Blonde ray;raj.27.89a;0.00242
2017;27.8.d;RAJ;Rajiformes;Blonde ray;raj.27.89a;0.06982
2017;27.8.d;RAJ;Rajiformes;Blonde ray;raj.27.89a;0.00351
2017;27.8.d;RJC;Raja clavata;Thornback ray;rjc.27.8;0.36392
2017;27.8.d;RJC;Raja clavata;Thornback ray;rjc.27.8;0.00079
2017;27.8.d;RJC;Raja clavata;Thornback ray;rjc.27.8;0.00925
2017;27.8.d;RJC;Raja clavata;Thornback ray;rjc.27.8;0.23171
2017;27.8.d;RJE;Raja microocellata;Blonde ray;raj.27.89a;0.03306
2017;27.8.d;RJE;Raja microocellata;Blonde ray;raj.27.89a;0.00684
2017;27.8.d;RJE;Raja microocellata;Blonde ray;raj.27.89a;0.06191
2017;27.8.d;RJF;Leucoraja fullonica;Blonde ray;raj.27.89a;0.11339
2017;27.8.d;RJF;Leucoraja fullonica;Blonde ray;raj.27.89a;1.59992
2017;27.8.d;RJF;Leucoraja fullonica;Blonde ray;raj.27.89a;0.01044
2017;27.8.d;RJF;Leucoraja fullonica;Blonde ray;raj.27.89a;0.0043
2017;27.8.d;RJH;Rajiformes;Blonde ray;raj.27.89a;0.00604
2017;27.8.d;RJH;Rajiformes;Blonde ray;raj.27.89a;0.0251
2017;27.8.d;RJI;Rajiformes;Blonde ray;raj.27.89a;0.07427
2017;27.8.d;RJI;Rajiformes;Blonde ray;raj.27.89a;1.35684
2017;27.8.d;RJI;Rajiformes;Blonde ray;raj.27.89a;0.26786
2017;27.8.d;RJI;Rajiformes;Blonde ray;raj.27.89a;0.42078
2017;27.8.d;RJM;Raja montagui;Spotted ray;rjm.27.8;0.02353
2017;27.8.d;RJM;Raja montagui;Spotted ray;rjm.27.8;0.11028
2017;27.8.d;RJN;Leucoraja naevus;Cuckoo ray;rjn.27.678abd;26.24127
2017;27.8.d;RJN;Leucoraja naevus;Cuckoo ray;rjn.27.678abd;0.08708
2017;27.8.d;RJN;Leucoraja naevus;Cuckoo ray;rjn.27.678abd;0.51368
2017;27.8.d;RJN;Leucoraja naevus;Cuckoo ray;rjn.27.678abd;0.04946
2017;27.8.d;RJO;Dipturus oxyrinchus;Blonde ray;raj.27.89a;0.00137
2017;27.8.d;RJO;Dipturus oxyrinchus;Blonde ray;raj.27.89a;0.05534
2018;27.4.a;RAJ;Rajiformes;Skates;raj.27.3a47d;0.07985
2018;27.4.a;RJA;Rostroraja alba;Skates;raj.27.3a47d;0.00667
2018;27.4.a;RJC;Raja clavata;Thornback ray;rjc.27.3a47d;0.00082
2018;27.4.a;RJF;Rajiformes;Skates;raj.27.3a47d;0.15548
2018;27.4.a;RJF;Rajiformes;Skates;raj.27.3a47d;0.00312
2018;27.4.a;RJM;Raja montagui;Spotted ray;rjm.27.3a47d;0.055
2018;27.4.a;RJN;Leucoraja naevus;Cuckoo ray;rjn.27.3a4;0.12216
2018;27.4.a;RJR;Amblyraja radiata;Starry ray;rjr.27.23a4;0.85357
2018;27.4.b;RAJ;Rajiformes;Skates;raj.27.3a47d;0.02
2018;27.4.b;RJC;Raja clavata;Thornback ray;rjc.27.3a47d;0.44817
2018;27.4.b;RJC;Raja clavata;Thornback ray;rjc.27.3a47d;1.47301
2018;27.4.b;SRX;Rajiformes;Skates;raj.27.3a47d;0.06799
2018;27.4.c;RAJ;Rajiformes;Skates;raj.27.3a47d;0.027
2018;27.4.c;RJA;Rostroraja alba;Skates;raj.27.3a47d;0.005
2018;27.4.c;RJC;Raja clavata;Thornback ray;rjc.27.3a47d;17.88381
2018;27.4.c;RJC;Raja clavata;Thornback ray;rjc.27.3a47d;0.1314
2018;27.4.c;RJC;Raja clavata;Thornback ray;rjc.27.3a47d;0.58051
2018;27.4.c;RJC;Raja clavata;Thornback ray;rjc.27.3a47d;1.73707
2018;27.4.c;RJC;Raja clavata;Thornback ray;rjc.27.3a47d;10.34335
2018;27.4.c;RJC;Raja clavata;Thornback ray;rjc.27.3a47d;0.42549
2018;27.4.c;RJH;Raja brachyura;Blonde ray;rjh.27.4bc7d;0.08199
2018;27.4.c;RJH;Raja brachyura;Blonde ray;rjh.27.4bc7d;0.00598
2018;27.4.c;RJH;Raja brachyura;Blonde ray;rjh.27.4bc7d;0.055
2018;27.4.c;RJH;Raja brachyura;Blonde ray;rjh.27.4bc7d;0.12562
2018;27.4.c;RJH;Raja brachyura;Blonde ray;rjh.27.4bc7d;0.08788
2018;27.4.c;RJM;Raja montagui;Spotted ray;rjm.27.3a47d;0.19558
2018;27.4.c;RJM;Raja montagui;Spotted ray;rjm.27.3a47d;0.06175
2018;27.4.c;RJM;Raja montagui;Spotted ray;rjm.27.3a47d;0.01626
2018;27.4.c;SRX;Rajiformes;Skates;raj.27.3a47d;2.22998
2018;27.6.a;RAJ;Rajiformes;Skates;raj.27.67a-ce-k;10.07941
2018;27.6.a;RJC;Raja clavata;Thornback ray;rjc.27.6;3.27386
2018;27.6.a;RJE;Rajiformes;Skates;raj.27.67a-ce-k;0.00339
2018;27.6.a;RJF;Leucoraja fullonica;Shagreen ray;rjf.27.67;6.08228
2018;27.6.a;RJH;Raja brachyura;Blonde ray;rjh.27.4a6;1.23098
2018;27.6.a;RJI;Leucoraja circularis;Sandy ray;rji.27.67;0.045
2018;27.6.a;RJM;Raja montagui;Spotted ray;rjm.27.67bj;17.55055
2018;27.6.a;RJN;Leucoraja naevus;Cuckoo ray;rjn.27.678abd;14.8892
2018;27.6.a;RJO;Dipturus oxyrinchus;Skates;rjb.27.67a-ce-k;0.30468
2018;27.6.a;RJR;Rajiformes;Skates;raj.27.67a-ce-k;15.15409
2018;27.7.a;RJM;Raja montagui;Spotted ray;rjm.27.7ae-h;0.03216
2018;27.7.a;RJM;Raja montagui;Spotted ray;rjm.27.7ae-h;0.00886
2018;27.7.b;RAJ;Rajiformes;Skates;raj.27.67a-ce-k;3.74857
2018;27.7.b;RJF;Leucoraja fullonica;Shagreen ray;rjf.27.67;0.68135
2018;27.7.b;RJH;Rajiformes;Skates;raj.27.67a-ce-k;0.00042
2018;27.7.b;RJI;Leucoraja circularis;Sandy ray;rji.27.67;4.70773
2018;27.7.b;RJM;Raja montagui;Spotted ray;rjm.27.67bj;3.51198
2018;27.7.b;RJN;Leucoraja naevus;Cuckoo ray;rjn.27.678abd;18.60929
2018;27.7.b;RJO;Dipturus oxyrinchus;Skates;rjb.27.67a-ce-k;1.78748
2018;27.7.b;RJU;Raja undulata;Undulate ray;rju.27.7bj;0.2798
2018;27.7.c;RAJ;Rajiformes;Skates;raj.27.67a-ce-k;2.80267
2018;27.7.c;RJF;Leucoraja fullonica;Shagreen ray;rjf.27.67;0.14743
2018;27.7.c;RJH;Rajiformes;Skates;raj.27.67a-ce-k;0.05898
2018;27.7.c;RJI;Leucoraja circularis;Sandy ray;rji.27.67;1.03009
2018;27.7.c;RJN;Leucoraja naevus;Cuckoo ray;rjn.27.678abd;5.1584
2018;27.7.c;RJO;Dipturus oxyrinchus;Skates;rjb.27.67a-ce-k;7.31566
